path,mu_amp,sd_amp,p_valid,mu_phase_vv,sd_phase_vv
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_10240_7168.npy,0.2421002984046936,0.2259282022714615,0.9996757507324219,-2.6049757,1.8194221258163452
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_10240_7680.npy,0.244626984000206,0.24831154942512512,0.9996261596679688,-1.97588,1.81547212600708
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_10240_8192.npy,0.2857629358768463,0.27824872732162476,0.9996566772460938,1.9359152,1.8137584924697876
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_10240_8704.npy,0.23820047080516815,0.21781685948371887,0.999664306640625,0.7988359,1.811883568763733
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_10240_9216.npy,0.257928729057312,0.24617919325828552,0.9996833801269531,-2.781295,1.8191509246826172
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_10240_9728.npy,0.231843963265419,0.21866807341575623,0.999603271484375,1.7441403,1.814340591430664
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_0.npy,0.011504314839839935,0.03516008332371712,0.14036178588867188,0.0011954866,0.6823329925537109
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_1024.npy,0.057756394147872925,0.0326707661151886,0.9973297119140625,0.79491854,1.8118466138839722
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_10240.npy,0.26052969694137573,0.23048532009124756,0.9997482299804688,-0.620641,1.813807487487793
D:\Sentinel-1\data\patches\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg\S1B_IW_SLC__1SDV_20200801T213133_20200801T213201_022735_02B262_11B5_Orb_Cal_Deb_mrg_dual_pol_complex_1024_10752.npy,0.22559571266174316,0.19756975769996643,0.9996185302734375,1.2539092,1.813691258430481
